0x007,0x001,0x002,0x003,0x004,0x005,0x006
-0.00003,0.10153,0.04071,-0.00008,0.00011,0.07151,-0.28625,
-0.00003,0.10110,0.04054,-0.00008,0.00011,0.07121,-0.28585,
-0.00003,0.10064,0.04035,-0.00008,0.00009,0.07088,-0.28541,
-0.00003,0.10014,0.04015,-0.00008,0.00008,0.07053,-0.28495,
-0.00003,0.09961,0.03994,-0.00008,0.00006,0.07016,-0.28445,
-0.00003,0.09906,0.03972,-0.00008,0.00004,0.06977,-0.28392,
-0.00003,0.09847,0.03948,-0.00007,0.00002,0.06935,-0.28337,
-0.00003,0.09785,0.03923,-0.00007,-0.00000,0.06892,-0.28278,
-0.00002,0.09720,0.03897,-0.00007,-0.00004,0.06846,-0.28216,
-0.00002,0.09653,0.03870,-0.00007,-0.00007,0.06799,-0.28152,
-0.00002,0.09582,0.03842,-0.00007,-0.00011,0.06749,-0.28084,
-0.00002,0.09509,0.03813,-0.00007,-0.00015,0.06698,-0.28014,
-0.00002,0.09434,0.03783,-0.00007,-0.00020,0.06644,-0.27941,
-0.00002,0.09355,0.03751,-0.00007,-0.00025,0.06589,-0.27866,
-0.00002,0.09275,0.03719,-0.00007,-0.00031,0.06532,-0.27788,
-0.00002,0.09191,0.03685,-0.00007,-0.00037,0.06474,-0.27707,
-0.00002,0.09106,0.03651,-0.00007,-0.00044,0.06414,-0.27623,
-0.00002,0.09018,0.03616,-0.00007,-0.00051,0.06352,-0.27537,
-0.00002,0.08928,0.03580,-0.00007,-0.00059,0.06288,-0.27449,
-0.00002,0.08835,0.03543,-0.00007,-0.00068,0.06223,-0.27358,
-0.00002,0.08741,0.03505,-0.00007,-0.00077,0.06156,-0.27265,
-0.00002,0.08644,0.03466,-0.00007,-0.00087,0.06088,-0.27169,
-0.00002,0.08545,0.03426,-0.00006,-0.00098,0.06019,-0.27072,
-0.00002,0.08445,0.03386,-0.00006,-0.00109,0.05948,-0.26971,
-0.00002,0.08342,0.03345,-0.00006,-0.00121,0.05876,-0.26869,
-0.00002,0.08238,0.03303,-0.00006,-0.00133,0.05802,-0.26765,
-0.00002,0.08132,0.03260,-0.00006,-0.00147,0.05727,-0.26658,
-0.00002,0.08024,0.03217,-0.00006,-0.00161,0.05651,-0.26549,
-0.00002,0.07914,0.03173,-0.00006,-0.00176,0.05574,-0.26438,
-0.00002,0.07803,0.03129,-0.00006,-0.00192,0.05496,-0.26325,
-0.00002,0.07690,0.03083,-0.00006,-0.00208,0.05416,-0.26210,
-0.00002,0.07576,0.03038,-0.00006,-0.00226,0.05336,-0.26094,
-0.00002,0.07460,0.02991,-0.00006,-0.00244,0.05254,-0.25975,
-0.00002,0.07343,0.02944,-0.00006,-0.00263,0.05172,-0.25854,
-0.00002,0.07224,0.02897,-0.00005,-0.00283,0.05088,-0.25732,
-0.00002,0.07104,0.02849,-0.00005,-0.00304,0.05004,-0.25608,
-0.00002,0.06983,0.02800,-0.00005,-0.00326,0.04918,-0.25482,
-0.00002,0.06861,0.02751,-0.00005,-0.00348,0.04832,-0.25354,
-0.00002,0.06737,0.02701,-0.00005,-0.00372,0.04745,-0.25225,
-0.00002,0.06613,0.02652,-0.00005,-0.00397,0.04658,-0.25094,
-0.00002,0.06487,0.02601,-0.00005,-0.00422,0.04569,-0.24962,
-0.00002,0.06361,0.02550,-0.00005,-0.00449,0.04480,-0.24828,
-0.00002,0.06233,0.02499,-0.00005,-0.00476,0.04390,-0.24692,
-0.00002,0.06105,0.02448,-0.00005,-0.00505,0.04300,-0.24555,
-0.00002,0.05976,0.02396,-0.00005,-0.00534,0.04209,-0.24416,
-0.00001,0.05846,0.02344,-0.00004,-0.00565,0.04117,-0.24277,
-0.00001,0.05715,0.02292,-0.00004,-0.00597,0.04025,-0.24135,
-0.00001,0.05584,0.02239,-0.00004,-0.00629,0.03933,-0.23993,
-0.00001,0.05451,0.02186,-0.00004,-0.00663,0.03840,-0.23849,
-0.00001,0.05319,0.02133,-0.00004,-0.00698,0.03746,-0.23704,
-0.00001,0.05186,0.02079,-0.00004,-0.00734,0.03652,-0.23557,
-0.00001,0.05052,0.02026,-0.00004,-0.00771,0.03558,-0.23410,
-0.00001,0.04918,0.01972,-0.00004,-0.00809,0.03464,-0.23261,
-0.00001,0.04783,0.01918,-0.00004,-0.00848,0.03369,-0.23111,
-0.00001,0.04648,0.01864,-0.00004,-0.00889,0.03274,-0.22960,
-0.00001,0.04513,0.01809,-0.00003,-0.00930,0.03178,-0.22808,
-0.00001,0.04377,0.01755,-0.00003,-0.00973,0.03083,-0.22655,
-0.00001,0.04241,0.01701,-0.00003,-0.01017,0.02987,-0.22501,
-0.00001,0.04105,0.01646,-0.00003,-0.01062,0.02891,-0.22346,
-0.00001,0.03969,0.01591,-0.00003,-0.01109,0.02795,-0.22190,
-0.00001,0.03833,0.01537,-0.00003,-0.01156,0.02699,-0.22033,
-0.00001,0.03696,0.01482,-0.00003,-0.01205,0.02603,-0.21876,
-0.00001,0.03560,0.01427,-0.00003,-0.01255,0.02507,-0.21717,
-0.00001,0.03423,0.01373,-0.00003,-0.01306,0.02411,-0.21558,
-0.00001,0.03287,0.01318,-0.00002,-0.01358,0.02315,-0.21398,
-0.00001,0.03151,0.01263,-0.00002,-0.01412,0.02219,-0.21237,
-0.00001,0.03014,0.01209,-0.00002,-0.01467,0.02123,-0.21076,
-0.00001,0.02878,0.01154,-0.00002,-0.01523,0.02027,-0.20914,
-0.00001,0.02743,0.01100,-0.00002,-0.01580,0.01932,-0.20751,
-0.00001,0.02607,0.01045,-0.00002,-0.01639,0.01836,-0.20587,
-0.00001,0.02472,0.00991,-0.00002,-0.01698,0.01741,-0.20424,
-0.00001,0.02337,0.00937,-0.00002,-0.01760,0.01646,-0.20259,
-0.00001,0.02202,0.00883,-0.00002,-0.01822,0.01551,-0.20094,
-0.00001,0.02068,0.00829,-0.00002,-0.01886,0.01457,-0.19929,
-0.00000,0.01934,0.00776,-0.00001,-0.01951,0.01362,-0.19763,
-0.00000,0.01801,0.00722,-0.00001,-0.02017,0.01268,-0.19596,
-0.00000,0.01668,0.00669,-0.00001,-0.02084,0.01175,-0.19429,
-0.00000,0.01536,0.00616,-0.00001,-0.02153,0.01082,-0.19262,
-0.00000,0.01404,0.00563,-0.00001,-0.02224,0.00989,-0.19095,
-0.00000,0.01273,0.00510,-0.00001,-0.02295,0.00896,-0.18927,
-0.00000,0.01142,0.00458,-0.00001,-0.02368,0.00804,-0.18759,
-0.00000,0.01012,0.00406,-0.00001,-0.02442,0.00713,-0.18591,
-0.00000,0.00883,0.00354,-0.00001,-0.02517,0.00622,-0.18422,
-0.00000,0.00754,0.00302,-0.00001,-0.02594,0.00531,-0.18253,
-0.00000,0.00627,0.00251,-0.00000,-0.02672,0.00441,-0.18084,
-0.00000,0.00500,0.00200,-0.00000,-0.02752,0.00352,-0.17915,
-0.00000,0.00373,0.00150,-0.00000,-0.02833,0.00263,-0.17746,
-0.00000,0.00248,0.00099,-0.00000,-0.02915,0.00175,-0.17577,
-0.00000,0.00124,0.00050,-0.00000,-0.02998,0.00087,-0.17407,
0.00000,0.00000,0.00000,0.00000,-0.03083,0.00000,-0.17238,
0.00000,-0.00123,-0.00049,0.00000,-0.03169,-0.00086,-0.17068,
0.00000,-0.00244,-0.00098,0.00000,-0.03256,-0.00172,-0.16899,
0.00000,-0.00365,-0.00146,0.00000,-0.03345,-0.00257,-0.16729,
0.00000,-0.00485,-0.00194,0.00000,-0.03435,-0.00341,-0.16560,
0.00000,-0.00603,-0.00242,0.00000,-0.03527,-0.00425,-0.16391,
0.00000,-0.00721,-0.00289,0.00001,-0.03619,-0.00508,-0.16222,
0.00000,-0.00838,-0.00336,0.00001,-0.03713,-0.00590,-0.16052,
0.00000,-0.00953,-0.00382,0.00001,-0.03809,-0.00671,-0.15884,
0.00000,-0.01067,-0.00428,0.00001,-0.03906,-0.00752,-0.15715,
0.00000,-0.01181,-0.00473,0.00001,-0.04004,-0.00832,-0.15546,
0.00000,-0.01293,-0.00518,0.00001,-0.04103,-0.00910,-0.15378,
0.00000,-0.01403,-0.00563,0.00001,-0.04204,-0.00988,-0.15210,
0.00000,-0.01513,-0.00607,0.00001,-0.04306,-0.01066,-0.15042,
0.00000,-0.01621,-0.00650,0.00001,-0.04409,-0.01142,-0.14874,
0.00000,-0.01728,-0.00693,0.00001,-0.04514,-0.01217,-0.14707,
0.00000,-0.01834,-0.00735,0.00001,-0.04620,-0.01292,-0.14540,
0.00000,-0.01939,-0.00777,0.00001,-0.04727,-0.01365,-0.14374,
0.00001,-0.02042,-0.00819,0.00002,-0.04836,-0.01438,-0.14207,
0.00001,-0.02143,-0.00859,0.00002,-0.04946,-0.01510,-0.14042,
0.00001,-0.02244,-0.00900,0.00002,-0.05057,-0.01580,-0.13876,
0.00001,-0.02343,-0.00939,0.00002,-0.05169,-0.01650,-0.13711,
0.00001,-0.02441,-0.00979,0.00002,-0.05283,-0.01719,-0.13547,
0.00001,-0.02537,-0.01017,0.00002,-0.05398,-0.01787,-0.13383,
0.00001,-0.02632,-0.01055,0.00002,-0.05514,-0.01853,-0.13219,
0.00001,-0.02725,-0.01093,0.00002,-0.05632,-0.01919,-0.13056,
0.00001,-0.02817,-0.01129,0.00002,-0.05751,-0.01984,-0.12894,
0.00001,-0.02907,-0.01166,0.00002,-0.05871,-0.02048,-0.12732,
0.00001,-0.02996,-0.01201,0.00002,-0.05992,-0.02110,-0.12570,
0.00001,-0.03083,-0.01236,0.00002,-0.06115,-0.02172,-0.12409,
0.00001,-0.03169,-0.01271,0.00002,-0.06238,-0.02232,-0.12249,
0.00001,-0.03253,-0.01304,0.00002,-0.06364,-0.02291,-0.12090,
0.00001,-0.03336,-0.01338,0.00003,-0.06490,-0.02350,-0.11931,
0.00001,-0.03417,-0.01370,0.00003,-0.06617,-0.02407,-0.11772,
0.00001,-0.03497,-0.01402,0.00003,-0.06746,-0.02463,-0.11615,
0.00001,-0.03575,-0.01433,0.00003,-0.06876,-0.02518,-0.11458,
0.00001,-0.03651,-0.01464,0.00003,-0.07007,-0.02571,-0.11302,
0.00001,-0.03726,-0.01494,0.00003,-0.07139,-0.02624,-0.11146,
0.00001,-0.03799,-0.01523,0.00003,-0.07272,-0.02676,-0.10991,
0.00001,-0.03870,-0.01552,0.00003,-0.07407,-0.02726,-0.10837,
0.00001,-0.03940,-0.01580,0.00003,-0.07543,-0.02775,-0.10684,
0.00001,-0.04008,-0.01607,0.00003,-0.07679,-0.02823,-0.10532,
0.00001,-0.04074,-0.01634,0.00003,-0.07817,-0.02870,-0.10380,
0.00001,-0.04139,-0.01660,0.00003,-0.07956,-0.02915,-0.10229,
0.00001,-0.04202,-0.01685,0.00003,-0.08097,-0.02960,-0.10079,
0.00001,-0.04264,-0.01710,0.00003,-0.08238,-0.03003,-0.09930,
0.00001,-0.04323,-0.01733,0.00003,-0.08380,-0.03045,-0.09782,
0.00001,-0.04381,-0.01757,0.00003,-0.08524,-0.03086,-0.09635,
0.00001,-0.04438,-0.01779,0.00003,-0.08668,-0.03126,-0.09488,
0.00001,-0.04492,-0.01801,0.00003,-0.08814,-0.03164,-0.09343,
0.00001,-0.04545,-0.01822,0.00003,-0.08960,-0.03201,-0.09198,
0.00001,-0.04596,-0.01843,0.00003,-0.09108,-0.03237,-0.09054,
0.00001,-0.04645,-0.01863,0.00004,-0.09256,-0.03272,-0.08911,
0.00001,-0.04693,-0.01882,0.00004,-0.09406,-0.03305,-0.08769,
0.00001,-0.04739,-0.01900,0.00004,-0.09556,-0.03338,-0.08629,
0.00001,-0.04783,-0.01918,0.00004,-0.09708,-0.03369,-0.08489,
0.00001,-0.04825,-0.01935,0.00004,-0.09860,-0.03399,-0.08350,
0.00001,-0.04866,-0.01951,0.00004,-0.10014,-0.03427,-0.08212,
0.00001,-0.04905,-0.01967,0.00004,-0.10168,-0.03455,-0.08075,
0.00001,-0.04942,-0.01981,0.00004,-0.10323,-0.03481,-0.07939,
0.00001,-0.04977,-0.01996,0.00004,-0.10479,-0.03506,-0.07804,
0.00001,-0.05011,-0.02009,0.00004,-0.10636,-0.03529,-0.07670,
0.00001,-0.05043,-0.02022,0.00004,-0.10794,-0.03552,-0.07538,
0.00001,-0.05073,-0.02034,0.00004,-0.10953,-0.03573,-0.07406,
0.00001,-0.05101,-0.02045,0.00004,-0.11112,-0.03593,-0.07275,
0.00001,-0.05128,-0.02056,0.00004,-0.11273,-0.03612,-0.07146,
0.00001,-0.05152,-0.02066,0.00004,-0.11434,-0.03629,-0.07017,
0.00001,-0.05176,-0.02075,0.00004,-0.11596,-0.03645,-0.06890,
0.00001,-0.05197,-0.02084,0.00004,-0.11758,-0.03660,-0.06764,
0.00001,-0.05216,-0.02092,0.00004,-0.11922,-0.03674,-0.06639,
0.00001,-0.05234,-0.02099,0.00004,-0.12086,-0.03687,-0.06515,
0.00001,-0.05250,-0.02105,0.00004,-0.12251,-0.03698,-0.06392,
0.00001,-0.05265,-0.02111,0.00004,-0.12416,-0.03708,-0.06270,
0.00001,-0.05278,-0.02116,0.00004,-0.12582,-0.03717,-0.06150,
0.00001,-0.05289,-0.02121,0.00004,-0.12749,-0.03725,-0.06030,
0.00001,-0.05298,-0.02124,0.00004,-0.12917,-0.03731,-0.05912,
0.00001,-0.05305,-0.02127,0.00004,-0.13085,-0.03737,-0.05795,
0.00001,-0.05311,-0.02130,0.00004,-0.13253,-0.03741,-0.05679,
0.00001,-0.05315,-0.02131,0.00004,-0.13423,-0.03744,-0.05564,
0.00001,-0.05318,-0.02132,0.00004,-0.13592,-0.03746,-0.05451,
0.00001,-0.05319,-0.02133,0.00004,-0.13763,-0.03746,-0.05339,
0.00001,-0.05318,-0.02132,0.00004,-0.13933,-0.03746,-0.05228,
0.00001,-0.05315,-0.02131,0.00004,-0.14105,-0.03744,-0.05118,
0.00001,-0.05311,-0.02130,0.00004,-0.14276,-0.03741,-0.05009,
0.00001,-0.05306,-0.02127,0.00004,-0.14448,-0.03737,-0.04902,
0.00001,-0.05298,-0.02124,0.00004,-0.14621,-0.03732,-0.04795,
0.00001,-0.05289,-0.02121,0.00004,-0.14794,-0.03725,-0.04690,
0.00001,-0.05279,-0.02117,0.00004,-0.14967,-0.03718,-0.04586,
0.00001,-0.05266,-0.02112,0.00004,-0.15141,-0.03709,-0.04484,
0.00001,-0.05253,-0.02106,0.00004,-0.15315,-0.03700,-0.04383,
0.00001,-0.05237,-0.02100,0.00004,-0.15489,-0.03689,-0.04283,
0.00001,-0.05221,-0.02093,0.00004,-0.15664,-0.03677,-0.04184,
0.00001,-0.05202,-0.02086,0.00004,-0.15839,-0.03664,-0.04086,
0.00001,-0.05182,-0.02078,0.00004,-0.16014,-0.03650,-0.03990,
0.00001,-0.05161,-0.02069,0.00004,-0.16189,-0.03635,-0.03895,
0.00001,-0.05138,-0.02060,0.00004,-0.16365,-0.03619,-0.03801,
0.00001,-0.05114,-0.02050,0.00004,-0.16540,-0.03602,-0.03708,
0.00001,-0.05088,-0.02040,0.00004,-0.16716,-0.03583,-0.03617,
0.00001,-0.05061,-0.02029,0.00004,-0.16892,-0.03564,-0.03527,
0.00001,-0.05032,-0.02018,0.00004,-0.17068,-0.03544,-0.03438,
0.00001,-0.05002,-0.02006,0.00004,-0.17244,-0.03523,-0.03351,
0.00001,-0.04970,-0.01993,0.00004,-0.17420,-0.03501,-0.03264,
0.00001,-0.04937,-0.01980,0.00004,-0.17596,-0.03478,-0.03179,
0.00001,-0.04903,-0.01966,0.00004,-0.17772,-0.03454,-0.03095,
0.00001,-0.04868,-0.01952,0.00004,-0.17948,-0.03429,-0.03013,
0.00001,-0.04831,-0.01937,0.00004,-0.18124,-0.03403,-0.02932,
0.00001,-0.04793,-0.01922,0.00004,-0.18300,-0.03376,-0.02852,
0.00001,-0.04753,-0.01906,0.00004,-0.18475,-0.03348,-0.02773,
0.00001,-0.04713,-0.01890,0.00004,-0.18651,-0.03319,-0.02696,
0.00001,-0.04671,-0.01873,0.00004,-0.18826,-0.03290,-0.02619,
0.00001,-0.04628,-0.01856,0.00004,-0.19001,-0.03260,-0.02544,
0.00001,-0.04584,-0.01838,0.00003,-0.19176,-0.03228,-0.02471,
0.00001,-0.04538,-0.01820,0.00003,-0.19350,-0.03197,-0.02398,
0.00001,-0.04492,-0.01801,0.00003,-0.19524,-0.03164,-0.02327,
0.00001,-0.04444,-0.01782,0.00003,-0.19698,-0.03130,-0.02257,
0.00001,-0.04396,-0.01762,0.00003,-0.19871,-0.03096,-0.02188,
0.00001,-0.04346,-0.01743,0.00003,-0.20045,-0.03061,-0.02121,
0.00001,-0.04295,-0.01722,0.00003,-0.20217,-0.03025,-0.02055,
0.00001,-0.04243,-0.01701,0.00003,-0.20389,-0.02989,-0.01989,
0.00001,-0.04191,-0.01680,0.00003,-0.20561,-0.02952,-0.01926,
0.00001,-0.04137,-0.01659,0.00003,-0.20732,-0.02914,-0.01863,
0.00001,-0.04082,-0.01637,0.00003,-0.20903,-0.02875,-0.01802,
0.00001,-0.04027,-0.01615,0.00003,-0.21073,-0.02836,-0.01742,
0.00001,-0.03970,-0.01592,0.00003,-0.21242,-0.02796,-0.01683,
0.00001,-0.03913,-0.01569,0.00003,-0.21411,-0.02756,-0.01625,
0.00001,-0.03855,-0.01546,0.00003,-0.21579,-0.02715,-0.01568,
0.00001,-0.03796,-0.01522,0.00003,-0.21746,-0.02674,-0.01513,
0.00001,-0.03737,-0.01498,0.00003,-0.21912,-0.02632,-0.01459,
0.00001,-0.03676,-0.01474,0.00003,-0.22078,-0.02589,-0.01406,
0.00001,-0.03615,-0.01450,0.00003,-0.22243,-0.02546,-0.01354,
0.00001,-0.03554,-0.01425,0.00003,-0.22407,-0.02503,-0.01304,
0.00001,-0.03492,-0.01400,0.00003,-0.22570,-0.02459,-0.01254,
0.00001,-0.03429,-0.01375,0.00003,-0.22732,-0.02415,-0.01206,
0.00001,-0.03365,-0.01349,0.00003,-0.22893,-0.02370,-0.01159,
0.00001,-0.03301,-0.01324,0.00003,-0.23054,-0.02325,-0.01113,
0.00001,-0.03237,-0.01298,0.00002,-0.23213,-0.02280,-0.01068,
0.00001,-0.03172,-0.01272,0.00002,-0.23371,-0.02234,-0.01024,
0.00001,-0.03107,-0.01246,0.00002,-0.23528,-0.02188,-0.00981,
0.00001,-0.03041,-0.01219,0.00002,-0.23684,-0.02142,-0.00940,
0.00001,-0.02975,-0.01193,0.00002,-0.23838,-0.02095,-0.00899,
0.00001,-0.02909,-0.01166,0.00002,-0.23992,-0.02049,-0.00860,
0.00001,-0.02842,-0.01140,0.00002,-0.24144,-0.02002,-0.00822,
0.00001,-0.02775,-0.01113,0.00002,-0.24295,-0.01955,-0.00785,
0.00001,-0.02708,-0.01086,0.00002,-0.24444,-0.01907,-0.00748,
0.00001,-0.02641,-0.01059,0.00002,-0.24593,-0.01860,-0.00713,
0.00001,-0.02574,-0.01032,0.00002,-0.24739,-0.01813,-0.00679,
0.00001,-0.02506,-0.01005,0.00002,-0.24885,-0.01765,-0.00646,
0.00001,-0.02439,-0.00978,0.00002,-0.25029,-0.01718,-0.00614,
0.00001,-0.02371,-0.00951,0.00002,-0.25171,-0.01670,-0.00583,
0.00001,-0.02304,-0.00924,0.00002,-0.25312,-0.01623,-0.00553,
0.00001,-0.02236,-0.00897,0.00002,-0.25451,-0.01575,-0.00524,
0.00001,-0.02169,-0.00870,0.00002,-0.25588,-0.01528,-0.00496,
0.00001,-0.02102,-0.00843,0.00002,-0.25724,-0.01481,-0.00469,
0.00001,-0.02035,-0.00816,0.00002,-0.25858,-0.01433,-0.00443,
0.00001,-0.01968,-0.00789,0.00001,-0.25990,-0.01386,-0.00418,
0.00000,-0.01902,-0.00763,0.00001,-0.26121,-0.01340,-0.00394,
0.00000,-0.01836,-0.00736,0.00001,-0.26250,-0.01293,-0.00370,
0.00000,-0.01770,-0.00710,0.00001,-0.26376,-0.01247,-0.00348,
0.00000,-0.01705,-0.00684,0.00001,-0.26501,-0.01201,-0.00326,
0.00000,-0.01640,-0.00658,0.00001,-0.26624,-0.01155,-0.00305,
0.00000,-0.01576,-0.00632,0.00001,-0.26745,-0.01110,-0.00286,
0.00000,-0.01512,-0.00606,0.00001,-0.26864,-0.01065,-0.00267,
0.00000,-0.01449,-0.00581,0.00001,-0.26980,-0.01021,-0.00248,
0.00000,-0.01387,-0.00556,0.00001,-0.27095,-0.00977,-0.00231,
0.00000,-0.01325,-0.00531,0.00001,-0.27207,-0.00933,-0.00214,
0.00000,-0.01264,-0.00507,0.00001,-0.27317,-0.00890,-0.00199,
0.00000,-0.01203,-0.00483,0.00001,-0.27425,-0.00848,-0.00183,
0.00000,-0.01144,-0.00459,0.00001,-0.27530,-0.00806,-0.00169,
0.00000,-0.01086,-0.00435,0.00001,-0.27633,-0.00765,-0.00156,
0.00000,-0.01028,-0.00412,0.00001,-0.27734,-0.00724,-0.00143,
0.00000,-0.00971,-0.00389,0.00001,-0.27832,-0.00684,-0.00131,
0.00000,-0.00916,-0.00367,0.00001,-0.27928,-0.00645,-0.00119,
0.00000,-0.00861,-0.00345,0.00001,-0.28021,-0.00607,-0.00108,
0.00000,-0.00808,-0.00324,0.00001,-0.28112,-0.00569,-0.00098,
0.00000,-0.00756,-0.00303,0.00001,-0.28200,-0.00532,-0.00089,
0.00000,-0.00705,-0.00283,0.00001,-0.28285,-0.00496,-0.00080,
0.00000,-0.00655,-0.00263,0.00000,-0.28367,-0.00462,-0.00072,
0.00000,-0.00607,-0.00243,0.00000,-0.28447,-0.00428,-0.00064,
0.00000,-0.00560,-0.00225,0.00000,-0.28524,-0.00395,-0.00057,
0.00000,-0.00515,-0.00206,0.00000,-0.28598,-0.00363,-0.00050,
0.00000,-0.00471,-0.00189,0.00000,-0.28669,-0.00332,-0.00044,
0.00000,-0.00429,-0.00172,0.00000,-0.28737,-0.00302,-0.00038,
0.00000,-0.00388,-0.00156,0.00000,-0.28802,-0.00273,-0.00033,
0.00000,-0.00349,-0.00140,0.00000,-0.28864,-0.00246,-0.00029,
0.00000,-0.00312,-0.00125,0.00000,-0.28923,-0.00220,-0.00024,
0.00000,-0.00276,-0.00111,0.00000,-0.28979,-0.00195,-0.00021,
0.00000,-0.00243,-0.00097,0.00000,-0.29031,-0.00171,-0.00017,
0.00000,-0.00211,-0.00085,0.00000,-0.29080,-0.00149,-0.00014,
0.00000,-0.00181,-0.00073,0.00000,-0.29126,-0.00128,-0.00012,
0.00000,-0.00154,-0.00062,0.00000,-0.29169,-0.00108,-0.00009,
0.00000,-0.00128,-0.00051,0.00000,-0.29208,-0.00090,-0.00007,
0.00000,-0.00104,-0.00042,0.00000,-0.29243,-0.00074,-0.00006,
0.00000,-0.00083,-0.00033,0.00000,-0.29275,-0.00059,-0.00004,
0.00000,-0.00064,-0.00026,0.00000,-0.29304,-0.00045,-0.00003,
0.00000,-0.00048,-0.00019,0.00000,-0.29329,-0.00033,-0.00002,
0.00000,-0.00033,-0.00013,0.00000,-0.29350,-0.00023,-0.00001,
0.00000,-0.00021,-0.00009,0.00000,-0.29367,-0.00015,-0.00001,
0.00000,-0.00012,-0.00005,0.00000,-0.29381,-0.00009,-0.00000,
0.00000,-0.00005,-0.00002,0.00000,-0.29391,-0.00004,-0.00000,
0.00000,-0.00001,-0.00001,0.00000,-0.29397,-0.00001,-0.00000,
0.00000,-0.00001,-0.00001,0.00000,-0.29397,-0.00001,-0.00000,
-0.00113,0.00037,-0.00139,0.00080,-0.29436,0.00066,0.00051,
-0.00444,0.00151,-0.00548,0.00317,-0.29552,0.00264,0.00201,
-0.00986,0.00338,-0.01215,0.00703,-0.29741,0.00588,0.00446,
-0.01729,0.00593,-0.02130,0.01234,-0.30000,0.01032,0.00784,
-0.02665,0.00916,-0.03283,0.01903,-0.30327,0.01593,0.01209,
-0.03784,0.01302,-0.04662,0.02705,-0.30719,0.02264,0.01718,
-0.05079,0.01749,-0.06258,0.03633,-0.31172,0.03041,0.02309,
-0.06542,0.02254,-0.08059,0.04682,-0.31685,0.03919,0.02977,
-0.08163,0.02815,-0.10057,0.05846,-0.32253,0.04893,0.03718,
-0.09936,0.03429,-0.12240,0.07120,-0.32875,0.05960,0.04530,
-0.11851,0.04093,-0.14599,0.08498,-0.33548,0.07114,0.05410,
-0.13902,0.04804,-0.17125,0.09975,-0.34269,0.08350,0.06352,
-0.16079,0.05561,-0.19808,0.11545,-0.35035,0.09665,0.07356,
-0.18377,0.06360,-0.22638,0.13204,-0.35845,0.11054,0.08416,
-0.20787,0.07200,-0.25607,0.14946,-0.36694,0.12513,0.09530,
-0.23302,0.08077,-0.28705,0.16767,-0.37582,0.14037,0.10696,
-0.25915,0.08989,-0.31924,0.18660,-0.38505,0.15622,0.11909,
-0.28618,0.09934,-0.35254,0.20622,-0.39461,0.17265,0.13167,
-0.31405,0.10910,-0.38686,0.22648,-0.40448,0.18961,0.14467,
-0.34268,0.11914,-0.42214,0.24732,-0.41463,0.20706,0.15805,
-0.37201,0.12944,-0.45827,0.26871,-0.42504,0.22496,0.17180,
-0.40198,0.13999,-0.49519,0.29059,-0.43569,0.24328,0.18588,
-0.43252,0.15075,-0.53281,0.31292,-0.44655,0.26198,0.20026,
-0.46356,0.16170,-0.57105,0.33566,-0.45761,0.28102,0.21492,
-0.49504,0.17283,-0.60983,0.35876,-0.46885,0.30036,0.22983,
-0.52691,0.18412,-0.64908,0.38219,-0.48023,0.31998,0.24496,
-0.55909,0.19554,-0.68872,0.40589,-0.49175,0.33982,0.26029,
-0.59153,0.20707,-0.72869,0.42984,-0.50338,0.35987,0.27579,
-0.62418,0.21871,-0.76890,0.45398,-0.51510,0.38008,0.29144,
-0.65697,0.23041,-0.80930,0.47828,-0.52690,0.40043,0.30721,
-0.68986,0.24218,-0.84981,0.50271,-0.53874,0.42088,0.32308,
-0.72278,0.25399,-0.89037,0.52722,-0.55063,0.44140,0.33903,
-0.75569,0.26582,-0.93090,0.55178,-0.56253,0.46196,0.35503,
-0.78853,0.27766,-0.97136,0.57635,-0.57443,0.48254,0.37105,
-0.82125,0.28949,-1.01167,0.60089,-0.58631,0.50309,0.38709,
-0.85380,0.30128,-1.05177,0.62538,-0.59816,0.52359,0.40312,
-0.88614,0.31304,-1.09160,0.64978,-0.60996,0.54402,0.41911,
-0.91822,0.32473,-1.13112,0.67406,-0.62169,0.56434,0.43504,
-0.94999,0.33635,-1.17025,0.69818,-0.63334,0.58454,0.45091,
-0.98140,0.34788,-1.20895,0.72211,-0.64489,0.60457,0.46668,
-1.01243,0.35931,-1.24717,0.74582,-0.65633,0.62443,0.48233,
-1.04301,0.37062,-1.28484,0.76929,-0.66764,0.64408,0.49786,
-1.07312,0.38179,-1.32193,0.79249,-0.67881,0.66350,0.51323,
-1.10271,0.39282,-1.35838,0.81538,-0.68983,0.68267,0.52844,
-1.13174,0.40369,-1.39415,0.83795,-0.70067,0.70156,0.54347,
-1.16018,0.41439,-1.42918,0.86016,-0.71134,0.72015,0.55830,
-1.18799,0.42491,-1.46344,0.88199,-0.72182,0.73843,0.57291,
-1.21514,0.43523,-1.49688,0.90341,-0.73209,0.75637,0.58729,
-1.24159,0.44535,-1.52946,0.92440,-0.74214,0.77394,0.60143,
-1.26731,0.45524,-1.56115,0.94495,-0.75197,0.79114,0.61530,
-1.29227,0.46491,-1.59190,0.96501,-0.76155,0.80795,0.62890,
-1.31644,0.47434,-1.62167,0.98459,-0.77089,0.82433,0.64221,
-1.33979,0.48353,-1.65044,1.00365,-0.77997,0.84029,0.65522,
-1.36230,0.49245,-1.67816,1.02217,-0.78878,0.85580,0.66792,
-1.38393,0.50111,-1.70481,1.04014,-0.79731,0.87084,0.68029,
